id,age_in_years,neighbourhood,beds,daily_rev_per_2_guests,review_scores_rating,total_rev
231532,5.8,De Baarsjes - Oud-West,2,65,77,15080
445289,5.8,De Baarsjes - Oud-West,1,80,85,14400
445308,5.8,De Baarsjes - Oud-West,2,65,79,22880
231786,5.8,De Pijp - Rivierenbuurt,1,100,100,4000
1275230,5.8,Zuid,1,60,100,720
250514,5.8,Westerpark,4,150,100,900
603245,5.8,Westerpark,4,150,100,2700
2652378,5.79,Zuid,1,109,100,1962
4539029,5.79,Buitenveldert - Zuidas,1,48,89,864
233497,5.79,Centrum-West,1,135,94,10800
1323754,5.79,Oud-Oost,1,85,99,2040
2565381,5.79,Watergraafsmeer,2,85,80,1020
4806394,5.79,Centrum-West,2,220,93,3960
869768,5.79,Westerpark,2,104,88,9984
239647,5.79,De Baarsjes - Oud-West,1,79,95,77736
758836,5.79,De Baarsjes - Oud-West,1,79,93,50560
235795,5.79,Oostelijk Havengebied - Indische Buurt,2,100,96,4000
5157514,5.78,De Baarsjes - Oud-West,1,70,100,1260
2304726,5.78,Centrum-Oost,2,220,86,7040
3276341,5.78,Centrum-West,2,220,87,2200
250161,5.78,Centrum-West,2,200,80,800
2304760,5.78,Centrum-West,2,220,70,1760
237041,5.78,Centrum-West,2,220,95,7920
238312,5.77,Centrum-Oost,1,122,90,3904
1272792,5.77,De Baarsjes - Oud-West,3,95,97,7980
249359,5.77,De Baarsjes - Oud-West,2,140,97,15680
2896045,5.77,De Pijp - Rivierenbuurt,2,120,97,1920
241483,5.77,Zuid,2,190,100,1520
240932,5.77,De Baarsjes - Oud-West,2,90,95,25920
2448511,5.76,Centrum-West,6,129,86,13416
4070530,5.76,Westerpark,4,89,90,1424
4571972,5.76,Centrum-Oost,3,99,97,5544
4267433,5.76,Zuid,4,209,93,2508
4889293,5.76,De Baarsjes - Oud-West,2,159,100,6678
1302145,5.76,De Baarsjes - Oud-West,4,79,91,16590
4656021,5.76,Centrum-Oost,3,67,83,2144
5177734,5.76,Centrum-West,2,260,100,1560
4806282,5.76,Centrum-West,2,89,87,1068
2100546,5.76,De Baarsjes - Oud-West,2,79,89,2212
1328596,5.76,Centrum-Oost,2,99,87,10692
4852733,5.76,Centrum-Oost,2,119,97,2856
4808223,5.76,Centrum-Oost,2,104,100,1248
1410563,5.76,Centrum-Oost,1,110,94,13200
5165641,5.76,Centrum-Oost,1,99,80,396
3938260,5.76,De Pijp - Rivierenbuurt,1,109,83,8502
1246002,5.76,Centrum-West,1,119,97,22134
4508854,5.76,Centrum-Oost,1,139,100,556
4508656,5.76,Zuid,1,99,100,396
3871124,5.76,De Pijp - Rivierenbuurt,1,129,100,2322
4858920,5.76,De Baarsjes - Oud-West,1,99,90,792
4792706,5.76,De Baarsjes - Oud-West,1,70,100,1260
4835603,5.76,Westerpark,1,99,87,1188
4028384,5.76,De Baarsjes - Oud-West,2,79,100,4108
3229172,5.76,Bos en Lommer,2,79,96,12324
274504,5.76,Westerpark,1,139,98,15290
2482820,5.76,Watergraafsmeer,1,115,92,2300
459663,5.76,Zuid,2,150,96,27900
1713321,5.75,De Pijp - Rivierenbuurt,1,75,97,2700
257032,5.75,De Pijp - Rivierenbuurt,1,90,90,2160
311507,5.75,Centrum-West,4,230,99,170660
370695,5.75,Centrum-West,4,204,92,54264
288179,5.75,Centrum-West,2,144,94,28800
247805,5.74,De Baarsjes - Oud-West,1,99,97,31680
3371621,5.74,Oud-Noord,6,225,100,1350
539579,5.74,De Baarsjes - Oud-West,1,65,91,12220
386194,5.74,Centrum-West,2,110,86,9240
249182,5.74,Centrum-West,2,85,87,19040
1000126,5.74,Westerpark,1,92,95,14720
713793,5.74,De Pijp - Rivierenbuurt,1,49,95,14700
4431054,5.74,De Baarsjes - Oud-West,1,83,93,996
250702,5.73,De Pijp - Rivierenbuurt,4,100,99,12600
250751,5.73,Oostelijk Havengebied - Indische Buurt,1,70,88,19600
2032353,5.73,Oud-Noord,5,275,98,12100
252080,5.73,Centrum-Oost,2,125,98,4000
252405,5.73,De Pijp - Rivierenbuurt,2,100,97,9600
1696412,5.73,Buitenveldert - Zuidas,1,90,80,360
1812581,5.73,De Baarsjes - Oud-West,2,250,96,11000
252725,5.73,De Baarsjes - Oud-West,1,85,97,33320
253147,5.72,Centrum-West,1,240,97,22560
4290741,5.72,Centrum-West,1,145,100,2320
254800,5.72,Centrum-West,1,130,96,9880
255202,5.71,Centrum-West,1,128,100,2048
255210,5.71,Centrum-West,1,148,100,1184
306263,5.71,Bos en Lommer,2,60,94,3600
724296,5.71,Bos en Lommer,1,60,78,1920
255809,5.71,De Pijp - Rivierenbuurt,1,116,95,3712
759746,5.71,Centrum-West,2,145,95,16240
256036,5.71,Centrum-West,2,189,97,58968
854328,5.71,Westerpark,4,210,95,94500
4641088,5.71,Centrum-Oost,3,220,100,3960
256340,5.71,Centrum-Oost,1,68,100,1904
840689,5.71,De Pijp - Rivierenbuurt,1,55,92,4620
4584120,5.71,Centrum-Oost,1,399,80,1596
839418,5.71,Westerpark,1,84,94,20664
1022865,5.7,Oud-Oost,8,280,97,9520
312654,5.7,Oostelijk Havengebied - Indische Buurt,1,125,100,2500
539521,5.7,De Baarsjes - Oud-West,1,99,96,5940
260187,5.7,Oud-Oost,1,92,95,8280
260302,5.7,Oud-Oost,2,195,98,10140
261642,5.69,Oostelijk Havengebied - Indische Buurt,1,120,98,12480
262394,5.69,Zuid,1,79,93,20856
3708105,5.69,De Baarsjes - Oud-West,4,109,94,19620
481664,5.68,Westerpark,1,105,91,31080
1021278,5.68,Watergraafsmeer,4,225,90,2700
758475,5.68,De Baarsjes - Oud-West,2,98,96,9408
3500433,5.67,De Baarsjes - Oud-West,1,225,100,1800
304644,5.67,De Pijp - Rivierenbuurt,2,61,92,8662
664697,5.67,Oud-Noord,1,87,91,18270
268855,5.66,Zuid,1,99,99,4356
5108996,5.66,De Baarsjes - Oud-West,1,50,93,900
270432,5.66,Centrum-Oost,1,120,84,2400
2656851,5.66,Oud-Oost,1,75,95,6000
2388970,5.66,Westerpark,16,700,90,8400
270839,5.66,Bos en Lommer,1,80,98,5760
271599,5.65,Zuid,1,60,95,18720
294226,5.65,Zuid,1,60,93,15600
933737,5.65,Oud-Oost,2,135,97,7560
272959,5.65,Centrum-West,1,140,95,30800
274688,5.64,Bos en Lommer,1,79,97,9954
274706,5.64,Centrum-Oost,2,150,98,6000
1058082,5.64,De Baarsjes - Oud-West,1,153,97,5508
275351,5.64,Zuid,2,85,99,29580
5245154,5.64,Zuid,2,80,100,1440
2365019,5.64,Westerpark,1,125,99,1500
275740,5.63,Centrum-West,2,210,98,94500
3236871,5.63,Oostelijk Havengebied - Indische Buurt,3,102,100,2448
276273,5.63,Bos en Lommer,1,85,100,680
276275,5.63,De Pijp - Rivierenbuurt,1,159,98,10494
302712,5.63,De Baarsjes - Oud-West,1,95,96,4560
277011,5.63,De Baarsjes - Oud-West,1,70,95,840
2985952,5.63,Oud-Oost,1,89,94,2848
1852341,5.63,Centrum-West,1,125,96,12000
283170,5.63,Zuid,14,250,92,45000
278763,5.62,De Pijp - Rivierenbuurt,1,85,97,11220
1253478,5.62,Westerpark,1,73,97,14600
556212,5.62,De Baarsjes - Oud-West,4,195,86,24960
2733613,5.62,Centrum-West,2,190,89,8740
279764,5.62,Oostelijk Havengebied - Indische Buurt,2,87,98,4176
1698772,5.62,De Baarsjes - Oud-West,1,99,92,7920
2260096,5.62,Bos en Lommer,1,80,97,7040
5140476,5.62,Centrum-West,3,199,96,3980
5178970,5.62,De Pijp - Rivierenbuurt,2,149,100,596
4918562,5.62,Centrum-West,2,129,100,1032
5275425,5.62,Centrum-Oost,2,99,100,1188
4897751,5.62,Oostelijk Havengebied - Indische Buurt,3,99,93,4356
4999373,5.62,De Baarsjes - Oud-West,2,99,86,5148
5324888,5.62,De Baarsjes - Oud-West,2,89,95,1424
5517548,5.62,Westerpark,2,119,88,2380
4944614,5.62,Centrum-West,2,119,91,4284
4826065,5.62,Centrum-West,2,129,92,2580
5567332,5.62,De Pijp - Rivierenbuurt,2,119,100,952
5257504,5.62,Westerpark,1,109,100,872
5453249,5.62,Westerpark,1,109,100,436
4538341,5.62,Oud-Oost,1,80,96,800
4266835,5.61,Westerpark,2,249,87,1992
283584,5.6,Centrum-West,6,250,94,46500
1481919,5.6,Centrum-West,4,200,100,2800
357334,5.6,Centrum-Oost,4,200,96,16800
994145,5.6,Centrum-West,1,200,100,5600
956611,5.6,Centrum-West,4,180,97,15120
825814,5.6,Centrum-West,1,100,91,2800
284319,5.6,Centrum-Oost,1,109,100,3052
796836,5.6,Centrum-West,1,200,100,22400
3556632,5.6,Oud-Oost,2,100,95,3200
3998053,5.6,De Pijp - Rivierenbuurt,2,90,93,2160
5065556,5.6,Bos en Lommer,2,80,93,1440
2382710,5.6,Westerpark,2,85,92,4250
2394698,5.6,Centrum-West,1,170,100,2040
2787645,5.59,Watergraafsmeer,3,165,95,7920
286500,5.59,Centrum-West,1,108,97,36936
290701,5.59,Centrum-West,1,108,98,57024
3810273,5.59,Slotervaart,1,75,100,300
564740,5.59,De Pijp - Rivierenbuurt,1,115,96,19320
288780,5.59,De Baarsjes - Oud-West,1,70,97,12180
589517,5.59,De Baarsjes - Oud-West,1,65,93,1560
588059,5.59,Centrum-Oost,2,110,97,43120
288967,5.59,De Baarsjes - Oud-West,3,60,95,26880
289071,5.59,Centrum-West,1,90,93,28620
2880088,5.58,De Pijp - Rivierenbuurt,2,120,90,6240
1179276,5.58,De Baarsjes - Oud-West,2,79,91,5214
289857,5.58,Oostelijk Havengebied - Indische Buurt,2,59,100,3776
1909595,5.58,Westerpark,1,120,95,9360
291752,5.58,Oud-Oost,1,70,97,20160
294231,5.57,Westerpark,1,55,97,44000
2074047,5.56,De Baarsjes - Oud-West,1,100,99,8000
1604158,5.56,De Baarsjes - Oud-West,2,325,85,15600
1452303,5.56,De Baarsjes - Oud-West,1,72,88,4752
4443023,5.56,De Baarsjes - Oud-West,2,100,90,2000
297220,5.56,Centrum-Oost,1,123,97,233700
4006952,5.55,De Baarsjes - Oud-West,2,170,85,2720
617359,5.55,Centrum-West,1,120,95,18720
298524,5.55,Centrum-West,1,120,96,15360
1816293,5.55,Oud-Oost,2,90,92,6120
299103,5.54,Westerpark,1,100,84,2400
445345,5.54,De Baarsjes - Oud-West,2,67,95,12462
581342,5.54,De Pijp - Rivierenbuurt,5,250,95,32000
301220,5.54,Centrum-West,2,125,96,75000
1229823,5.54,Oostelijk Havengebied - Indische Buurt,4,115,100,2300
4153760,5.54,Oostelijk Havengebied - Indische Buurt,1,45,90,1980
301615,5.53,Centrum-Oost,3,299,100,3588
302529,5.53,Centrum-Oost,1,150,90,66000
792514,5.53,Zuid,1,90,98,6840
304189,5.53,Centrum-West,1,200,95,72000
309436,5.52,Oud-Noord,2,85,94,7480
305809,5.52,Westerpark,4,139,98,15846
798879,5.52,De Baarsjes - Oud-West,1,200,97,1600
840467,5.52,Centrum-West,1,175,93,18900
307470,5.51,Centrum-Oost,2,140,100,9800
742160,5.51,Centrum-Oost,16,300,91,24000
307497,5.51,Westerpark,16,400,97,46400
308009,5.51,Centrum-West,3,180,100,15120
3151241,5.51,Centrum-Oost,2,182,91,5824
2862325,5.51,Centrum-Oost,1,75,100,300
756183,5.51,Centrum-Oost,1,250,86,15000
335024,5.51,Westerpark,4,125,97,42750
703641,5.5,De Pijp - Rivierenbuurt,1,100,100,600
654147,5.5,Westerpark,1,109,98,10464
3387882,5.5,De Baarsjes - Oud-West,1,140,97,26600
3109476,5.5,Bos en Lommer,2,69,93,3726
670828,5.5,De Baarsjes - Oud-West,1,180,100,6480
1429701,5.5,Centrum-West,1,125,98,17000
313778,5.49,Oostelijk Havengebied - Indische Buurt,1,85,87,3740
4134188,5.49,De Baarsjes - Oud-West,4,300,96,6000
709056,5.49,Bos en Lommer,1,89,88,2670
316066,5.49,Centrum-Oost,2,95,93,32300
316757,5.48,Centrum-West,1,145,97,73660
317027,5.48,Oud-Noord,1,55,91,20460
320729,5.48,Oud-Noord,1,55,90,15510
317959,5.48,Centrum-Oost,2,146,95,17520
318845,5.48,Noord-Oost,1,50,87,6900
1734815,5.48,Centrum-West,1,180,95,3600
320689,5.47,Zuid,2,88,97,4576
1166926,5.47,Centrum-West,1,119,85,5712
4516324,5.47,Westerpark,4,180,93,1440
505012,5.47,Centrum-Oost,5,275,98,41250
321425,5.47,Centrum-West,1,170,98,57120
322657,5.47,Centrum-West,1,119,87,2142
561446,5.47,Centrum-West,1,110,97,21120
323765,5.47,Centrum-Oost,1,99,95,12672
328723,5.47,Centrum-Oost,3,230,100,18400
801544,5.47,De Pijp - Rivierenbuurt,1,130,87,11440
1448920,5.47,Westerpark,1,119,100,2856
323875,5.47,Buitenveldert - Zuidas,1,90,98,7920
325109,5.46,Centrum-West,2,245,100,61740
2024069,5.46,Centrum-Oost,2,125,97,4500
2021675,5.46,Centrum-Oost,1,70,94,24360
325416,5.46,Centrum-West,1,80,85,5760
2043806,5.46,Oud-Oost,1,75,89,450
3463160,5.46,Oud-Oost,1,95,90,1520
327110,5.46,Oostelijk Havengebied - Indische Buurt,2,95,91,16720
327089,5.45,Zuid,2,95,95,7600
1924485,5.45,De Pijp - Rivierenbuurt,6,150,98,55200
327285,5.45,De Pijp - Rivierenbuurt,4,141,99,129156
1553681,5.45,Centrum-Oost,1,99,80,1188
329577,5.45,Zuid,1,49,100,2548
2128742,5.45,Bos en Lommer,4,125,100,1000
1217263,5.45,Centrum-Oost,1,160,100,640
2079786,5.45,De Pijp - Rivierenbuurt,2,130,98,20280
959595,5.45,De Baarsjes - Oud-West,2,120,95,5280
2697328,5.44,De Baarsjes - Oud-West,1,130,97,520
334599,5.44,Centrum-West,2,79,98,44240
335197,5.43,Centrum-West,2,150,98,66600
1513027,5.43,De Baarsjes - Oud-West,2,110,91,2640
4051737,5.43,Oud-Oost,1,40,100,880
3670144,5.43,Oud-Oost,1,90,97,2160
1669354,5.43,Zuid,2,199,100,796
1513512,5.43,Bos en Lommer,2,79,100,1422
547578,5.43,Geuzenveld - Slotermeer,1,79,100,1106
339930,5.43,De Baarsjes - Oud-West,1,80,98,49440
340994,5.42,Centrum-Oost,1,125,96,15000
2488348,5.42,Centrum-Oost,2,100,97,32800
740332,5.42,Watergraafsmeer,1,75,91,28200
1239854,5.42,Centrum-West,2,149,96,5960
451408,5.42,De Pijp - Rivierenbuurt,3,175,98,8400
315820,5.42,Oud-Oost,2,107,98,8132
1946342,5.41,Westerpark,1,100,99,6000
346488,5.41,De Baarsjes - Oud-West,2,85,99,28560
588020,5.41,Centrum-Oost,6,250,80,3000
347183,5.41,Centrum-West,4,210,84,47880
588288,5.41,Centrum-West,1,250,94,2000
357948,5.41,IJburg - Zeeburgereiland,1,75,100,7350
4053195,5.4,De Baarsjes - Oud-West,1,130,100,2600
2247902,5.4,De Baarsjes - Oud-West,1,100,96,4800
1038153,5.4,Zuid,3,120,97,15360
1780600,5.39,Westerpark,1,69,87,828
366067,5.39,De Pijp - Rivierenbuurt,2,70,95,5320
3565477,5.39,Westerpark,2,95,100,2280
3606996,5.39,Westerpark,1,80,100,960
356220,5.39,Centrum-Oost,2,110,99,14960
1754306,5.39,De Pijp - Rivierenbuurt,1,85,100,680
357980,5.38,De Baarsjes - Oud-West,4,200,96,24000
2394147,5.38,Centrum-West,1,135,99,8100
358155,5.38,Centrum-Oost,2,119,93,21896
555382,5.38,De Pijp - Rivierenbuurt,1,75,97,4500
447138,5.38,De Baarsjes - Oud-West,2,150,97,13500
682461,5.38,Oud-Oost,3,120,99,15120
352886,5.38,Westerpark,2,140,100,5040
359298,5.38,Centrum-Oost,2,80,90,24320
1189966,5.38,Oostelijk Havengebied - Indische Buurt,2,65,100,390
359408,5.38,Centrum-West,1,109,94,25506
4716064,5.37,Oud-Oost,2,115,80,1840
510836,5.37,Centrum-West,10,500,97,108000
422044,5.37,Centrum-West,6,275,97,83600
361342,5.37,Centrum-West,4,225,99,41400
1325394,5.37,Slotervaart,2,95,96,17100
4215376,5.37,Slotervaart,1,70,100,700
1034129,5.37,De Pijp - Rivierenbuurt,4,240,91,18720
439082,5.37,De Pijp - Rivierenbuurt,2,165,99,83160
1341241,5.37,Zuid,2,145,91,1740
1703361,5.37,Centrum-West,2,165,90,11880
616730,5.37,De Pijp - Rivierenbuurt,2,150,91,21000
834588,5.37,De Baarsjes - Oud-West,1,180,95,93600
3699518,5.37,Centrum-Oost,2,130,100,1300
2449350,5.37,Centrum-Oost,2,150,91,10800
1635071,5.37,De Pijp - Rivierenbuurt,2,135,96,9720
2049891,5.37,Centrum-Oost,1,140,99,4200
1957586,5.37,De Pijp - Rivierenbuurt,2,130,89,7020
2937149,5.37,Centrum-West,4,155,80,13640
1889461,5.37,Centrum-Oost,1,155,100,1240
1779762,5.37,Westerpark,1,155,100,6200
3000232,5.37,Oud-Oost,1,130,80,1040
2538401,5.37,De Pijp - Rivierenbuurt,2,160,99,14400
827526,5.37,Centrum-West,1,155,89,17050
362193,5.37,Centrum-Oost,2,199,73,6368
362458,5.37,Centrum-Oost,1,75,96,1800
363166,5.37,Centrum-West,1,100,96,29400
477280,5.36,De Pijp - Rivierenbuurt,2,110,94,14520
2700366,5.36,Oostelijk Havengebied - Indische Buurt,1,75,98,4500
366438,5.36,Centrum-Oost,2,100,95,83200
367491,5.36,Centrum-West,1,149,97,20562
370181,5.36,De Pijp - Rivierenbuurt,1,149,100,7152
5202774,5.36,Centrum-West,1,135,100,1620
371208,5.36,Centrum-West,1,110,96,9240
574760,5.35,De Baarsjes - Oud-West,1,79,98,50876
725867,5.35,Zuid,2,125,95,19500
3192584,5.35,IJburg - Zeeburgereiland,4,199,96,13134
637131,5.35,Centrum-West,1,100,80,400
1501651,5.35,Bos en Lommer,1,80,88,960
5433160,5.35,Centrum-Oost,1,80,100,960
376765,5.34,De Baarsjes - Oud-West,1,60,90,37680
924151,5.34,De Baarsjes - Oud-West,1,100,97,1600
1057494,5.34,Zuid,1,85,90,21760
378110,5.34,De Baarsjes - Oud-West,2,119,98,76398
1037696,5.34,De Pijp - Rivierenbuurt,1,55,84,2640
378523,5.34,Centrum-Oost,1,210,99,12600
728145,5.34,De Pijp - Rivierenbuurt,1,150,100,6300
907742,5.34,De Baarsjes - Oud-West,1,90,96,5760
647264,5.34,Centrum-Oost,1,109,99,22672
923517,5.34,Centrum-West,2,150,91,23400
748908,5.33,Osdorp,6,160,100,24000
383182,5.33,Centrum-Oost,6,178,99,35244
1410245,5.33,De Baarsjes - Oud-West,1,85,94,28050
827203,5.33,Centrum-Oost,6,210,95,15120
2544004,5.33,Centrum-Oost,4,199,93,4776
725699,5.33,Centrum-West,4,188,90,43992
553015,5.33,Centrum-West,2,110,93,22440
552997,5.33,Centrum-West,1,110,92,15840
4883906,5.33,De Pijp - Rivierenbuurt,2,75,80,1500
2506021,5.33,De Baarsjes - Oud-West,3,160,60,640
3750149,5.33,Slotervaart,1,70,100,1400
5200843,5.33,Centrum-West,1,70,90,560
662638,5.32,Oud-Oost,1,86,95,3440
393400,5.32,Centrum-West,2,195,99,13650
2640539,5.32,Centrum-West,1,199,100,2388
1414524,5.32,Bos en Lommer,3,142,84,5112
961483,5.32,Bos en Lommer,2,75,89,15600
2996619,5.32,De Baarsjes - Oud-West,1,85,90,680
1821472,5.32,Centrum-Oost,1,85,92,24140
395401,5.32,De Baarsjes - Oud-West,1,83,93,35856
396404,5.31,Centrum-Oost,2,225,95,76500
1220643,5.31,Centrum-Oost,2,125,79,7500
398237,5.31,Centrum-Oost,1,115,98,46000
398236,5.31,Centrum-Oost,1,100,93,27600
3230388,5.31,De Baarsjes - Oud-West,1,65,97,3900
2623265,5.31,Oostelijk Havengebied - Indische Buurt,1,120,100,1200
2967803,5.31,Centrum-Oost,2,298,91,19668
2765163,5.31,Centrum-Oost,2,138,97,1656
398547,5.31,De Baarsjes - Oud-West,1,85,95,8500
4027004,5.31,De Baarsjes - Oud-West,1,110,100,3520
460469,5.31,Oud-Oost,2,99,90,5940
401499,5.3,De Baarsjes - Oud-West,1,82,98,4264
401708,5.3,De Baarsjes - Oud-West,1,85,90,56780
406016,5.3,De Baarsjes - Oud-West,1,140,80,1120
420631,5.3,Centrum-West,1,125,98,36500
2598107,5.29,Centrum-West,3,180,91,9720
732509,5.29,Centrum-West,2,180,94,2880
5191187,5.29,Centrum-West,2,300,80,1800
940889,5.29,Centrum-West,2,160,95,7680
2016430,5.29,De Pijp - Rivierenbuurt,2,110,87,3960
2566971,5.29,Centrum-West,3,160,100,960
1112224,5.29,Centrum-West,1,155,91,3720
722313,5.29,Centrum-West,1,80,87,2880
2009551,5.29,Centrum-West,2,130,91,7020
2517585,5.29,Centrum-West,1,80,81,11040
408794,5.29,De Baarsjes - Oud-West,2,129,90,2322
409088,5.29,Oud-Oost,2,100,91,1400
565735,5.29,Centrum-Oost,1,150,93,42300
409893,5.29,Centrum-Oost,2,135,95,41310
425575,5.29,Centrum-Oost,4,125,98,24750
586781,5.28,Noord-Oost,3,50,86,5200
411401,5.28,Slotervaart,2,120,93,2880
421171,5.28,Slotervaart,1,60,94,17280
3317378,5.28,Oostelijk Havengebied - Indische Buurt,2,120,87,3120
411897,5.28,Bos en Lommer,2,65,87,3900
412709,5.28,Oud-Oost,4,69,93,27324
1443788,5.28,Watergraafsmeer,2,65,88,18720
422689,5.28,Centrum-West,2,200,97,21600
725148,5.28,Centrum-Oost,1,75,93,23400
414917,5.28,Centrum-Oost,3,299,98,114816
448334,5.28,De Baarsjes - Oud-West,1,179,100,716
2741902,5.28,De Baarsjes - Oud-West,1,79,94,17064
446999,5.28,De Baarsjes - Oud-West,1,89,95,15308
438089,5.28,De Baarsjes - Oud-West,1,99,96,4752
740458,5.27,Centrum-West,1,110,92,14080
417507,5.27,Centrum-West,1,169,97,5408
2432332,5.27,Westerpark,1,99,96,5940
419725,5.27,Centrum-Oost,3,180,98,18360
528074,5.27,Bos en Lommer,1,80,93,480
447361,5.26,Oud-Oost,2,101,95,17574
488971,5.26,Centrum-West,2,137,100,5480
1790869,5.26,Oud-Oost,2,79,73,948
425277,5.26,Oud-Noord,2,135,83,8100
2850851,5.26,Watergraafsmeer,2,120,97,7680
4536522,5.26,Watergraafsmeer,1,65,94,3380
427226,5.25,Zuid,2,111,96,28860
4623511,5.25,Buitenveldert - Zuidas,2,55,90,220
4187302,5.25,De Baarsjes - Oud-West,1,70,80,280
1690441,5.25,Centrum-West,2,250,97,14000
1457569,5.25,Centrum-Oost,1,95,97,7030
3174322,5.25,Centrum-West,3,250,100,2500
492796,5.25,De Pijp - Rivierenbuurt,1,80,94,45440
2633218,5.25,Westerpark,1,85,92,2380
431206,5.25,Zuid,3,295,96,35400
432233,5.25,Centrum-Oost,2,225,97,11700
434097,5.24,Oud-Oost,2,120,91,32640
434238,5.24,Watergraafsmeer,1,89,97,8900
434339,5.24,De Baarsjes - Oud-West,1,75,90,3000
547678,5.24,Westerpark,1,140,99,32760
441048,5.24,Zuid,4,295,100,10620
4080826,5.24,De Baarsjes - Oud-West,1,90,96,5760
4159749,5.24,De Baarsjes - Oud-West,1,70,87,420
4039210,5.24,De Baarsjes - Oud-West,1,70,90,560
436784,5.24,De Baarsjes - Oud-West,1,100,99,3600
4580448,5.24,Centrum-West,1,85,93,4420
437182,5.24,Centrum-West,1,165,98,78540
437757,5.23,De Pijp - Rivierenbuurt,1,89,94,33642
438688,5.23,Buitenveldert - Zuidas,5,200,100,2400
3952115,5.23,Buitenveldert - Zuidas,1,50,91,1400
439097,5.23,De Baarsjes - Oud-West,1,79,97,7584
439240,5.23,Oostelijk Havengebied - Indische Buurt,2,94,97,3384
442350,5.23,Bos en Lommer,1,70,95,37800
506934,5.23,Centrum-West,4,150,100,600
1843240,5.23,De Pijp - Rivierenbuurt,2,49,91,5292
440992,5.23,Zuid,2,135,96,21870
2567754,5.23,De Pijp - Rivierenbuurt,1,73,97,3504
484179,5.23,De Pijp - Rivierenbuurt,1,85,94,17000
441424,5.23,Oostelijk Havengebied - Indische Buurt,4,165,93,6930
442105,5.23,De Baarsjes - Oud-West,2,200,99,49200
443064,5.22,Westerpark,1,65,100,3640
445458,5.22,De Baarsjes - Oud-West,1,98,95,41160
443250,5.22,Centrum-West,3,105,97,15540
599803,5.22,De Baarsjes - Oud-West,4,115,94,47610
445660,5.22,De Baarsjes - Oud-West,2,90,96,32760
2760802,5.22,Centrum-Oost,1,110,96,2640
1771760,5.22,Bos en Lommer,1,60,91,21600
444672,5.22,Watergraafsmeer,3,160,100,4800
446765,5.22,De Baarsjes - Oud-West,1,110,100,3300
446896,5.22,De Baarsjes - Oud-West,3,200,96,20000
448577,5.22,De Pijp - Rivierenbuurt,1,75,98,1650
619794,5.22,De Pijp - Rivierenbuurt,2,100,90,400
2053284,5.22,Westerpark,1,115,99,15180
1228754,5.22,Slotervaart,1,59,90,10738
1949239,5.22,Zuid,1,85,100,850
449775,5.21,Westerpark,3,165,96,93060
450811,5.21,Centrum-Oost,1,70,100,1120
1092843,5.21,De Pijp - Rivierenbuurt,1,85,95,5610
450767,5.21,Centrum-Oost,3,230,96,5520
451201,5.21,De Pijp - Rivierenbuurt,4,120,93,2160
451719,5.21,Centrum-West,3,150,93,10800
630636,5.21,Centrum-West,1,115,98,6900
867184,5.21,De Baarsjes - Oud-West,2,150,98,72000
3202794,5.21,Zuid,4,140,100,1400
3305204,5.21,Centrum-West,1,99,98,3960
454056,5.2,Oostelijk Havengebied - Indische Buurt,2,135,100,9720
689623,5.2,Centrum-Oost,1,120,95,18720
457715,5.2,Centrum-West,1,140,98,10080
532727,5.2,Zuid,4,89,98,1958
4518443,5.19,Slotervaart,1,78,100,780
4110588,5.19,De Baarsjes - Oud-West,2,119,100,1428
4631113,5.19,Centrum-West,2,199,100,3582
785465,5.19,Centrum-West,4,199,89,27860
3671495,5.19,Centrum-West,2,119,90,7616
1319207,5.19,Centrum-West,1,99,86,18612
3850974,5.19,De Pijp - Rivierenbuurt,2,190,95,4560
4910940,5.19,Centrum-Oost,2,101,96,2828
1525367,5.19,De Baarsjes - Oud-West,1,94,100,12032
462809,5.19,Oostelijk Havengebied - Indische Buurt,2,65,90,7540
474533,5.19,Centrum-West,2,150,95,92700
698672,5.19,De Baarsjes - Oud-West,1,75,98,3600
543932,5.19,Westerpark,1,110,92,67100
463694,5.19,Westerpark,1,85,97,4760
1976872,5.19,De Pijp - Rivierenbuurt,6,200,88,47200
464046,5.19,De Pijp - Rivierenbuurt,5,300,95,45600
3825380,5.19,Bos en Lommer,1,83,97,11952
1761318,5.19,Oud-Oost,4,99,93,14850
683431,5.19,De Pijp - Rivierenbuurt,1,50,87,5800
3235937,5.19,Centrum-Oost,2,175,90,8400
465453,5.19,De Pijp - Rivierenbuurt,1,100,100,2400
465642,5.19,Centrum-West,4,225,97,74250
771343,5.19,Centrum-West,1,85,100,2380
466030,5.19,Centrum-West,4,180,97,453600
1513322,5.19,De Baarsjes - Oud-West,2,98,95,17248
1041013,5.18,Centrum-West,4,357,91,38556
467581,5.18,Centrum-West,3,242,93,68244
4751101,5.18,Centrum-Oost,3,260,100,1560
3159660,5.18,Centrum-Oost,2,237,95,11376
1043553,5.18,Centrum-West,3,242,80,4356
1043622,5.18,Centrum-West,1,132,93,792
468945,5.18,Bos en Lommer,1,80,97,11840
689893,5.18,Centrum-Oost,1,125,88,31500
469350,5.18,Centrum-West,6,130,93,9360
538141,5.18,Centrum-West,4,100,91,4800
181905,5.18,De Baarsjes - Oud-West,2,90,95,70920
3516020,5.18,Centrum-West,2,110,70,1320
